entity,branch,partnbr,mfgname,mfgpartnbr,description,family,category,Inventory Balance,Sum of Quantity On Hand,_Average Cost,Sum of Latest Cost,Sum of Quantity On Order,Sum of T3M Qty Used,Sum of T6M Qty Used,Sum of TTM Qty Used,Sum of Months of Cover,Last Receipt,status,Network Flag,Network Status,_Weighted T3M,_Weighted T6M,_Weighted TTM,_Weighted Demand,_Weighted Daily Sales,_Target OH QTY,_Rounded OH Target,_Excess QTY,Weeks to Burn,Months to Burn,Branch Flag,Months of Coverage
ABC,Branch 7,kZIpGwuC,MANUFACTURER-0007,CODE-0533,Compact Fiber Hub,Service,MOTOR,1834,1,1834,1894.05,0,0,0,1,12,8/22/2023 0:00,excess,Network Moving,excess,0,0,0.1,0.1,0.000273973,0.02,1,0,0,0,Branch Moving,12
ABC,Branch 8,kZIpGwuC,MANUFACTURER-0007,CODE-0533,Compact Fiber Hub,Service,MOTOR,5503,3,1834,1894.05,0,0,0,1,36,7/24/2024 0:00,excess,Network Moving,excess,0,0,0.1,0.1,0.000273973,0.02,1,2,1043,260.75,Branch Moving,36
ABC,Branch 11,kZIpGwuC,MANUFACTURER-0007,CODE-0533,Compact Fiber Hub,Service,MOTOR,3669,2,1834,1894.05,0,1,0,3,8,10/16/2024 0:00,excess,Network Moving,excess,2.4,0,0.3,2.7,0.00739726,0.54,1,1,19,4.75,Branch Moving,8
ABC,Branch 2,kZIpGwuC,MANUFACTURER-0007,CODE-0533,Compact Fiber Hub,Service,MOTOR,3669,2,1834,1894.05,0,0,0,0,inf,11/13/2024 0:00,excess,Network Moving,excess,0,0,0,0,0,0,0,2,16,4,Branch Dead,inf
ABC,Branch 6,kZIpGwuC,MANUFACTURER-0007,CODE-0533,Compact Fiber Hub,Service,MOTOR,11006,6,1834,1894.05,0,1,0,4,18,2/25/2025 0:00,excess,Network Moving,excess,2.4,0,0.4,2.8,0.007671233,0.56,1,5,93,23.25,Branch Moving,18
ABC,Branch 9,kZIpGwuC,MANUFACTURER-0007,CODE-0533,Compact Fiber Hub,Service,MOTOR,9172,5,1834,1894.05,0,0,0,3,20,4/17/2025 0:00,excess,Network Moving,excess,0,0,0.3,0.3,0.000821918,0.06,1,4,695,173.75,Branch Moving,20
ABC,Branch 12,3v4iLfHD,MANUFACTURER-0007,CODE-0534,Wireless Steel Panel,LDC/CONST,MOTOR,1933,1,1933,1978.84,0,1,0,0,inf,,excess,Network Moving,excess,2.4,0,0,2.4,0.006575342,0.48,1,0,0,0,Branch Dead,inf
ABC,Branch 13,3v4iLfHD,MANUFACTURER-0007,CODE-0534,Wireless Steel Panel,LDC/CONST,MOTOR,1933,1,1933,1978.84,0,0,0,0,inf,,excess,Network Moving,excess,0,0,0,0,0,0,0,1,16,4,Branch Dead,inf
ABC,Branch 2,3v4iLfHD,MANUFACTURER-0007,CODE-0534,Wireless Steel Panel,LDC/CONST,MOTOR,1933,1,1933,1978.84,0,0,0,1,12,,excess,Network Moving,excess,0,0,0.1,0.1,0.000273973,0.02,1,0,0,0,Branch Moving,12
ABC,Branch 3,3v4iLfHD,MANUFACTURER-0007,CODE-0534,Wireless Steel Panel,LDC/CONST,MOTOR,1933,1,1933,1978.84,0,1,0,1,12,12/28/2023 0:00,excess,Network Moving,excess,2.4,0,0.1,2.5,0.006849315,0.5,1,0,0,0,Branch Moving,12
ABC,Branch 6,3v4iLfHD,MANUFACTURER-0007,CODE-0534,Wireless Steel Panel,LDC/CONST,MOTOR,1933,1,1933,1978.84,0,0,0,3,4,9/18/2024 0:00,excess,Network Moving,excess,0,0,0.3,0.3,0.000821918,0.06,1,0,0,0,Branch Moving,4
ABC,Branch 5,3v4iLfHD,MANUFACTURER-0007,CODE-0534,Wireless Steel Panel,LDC/CONST,MOTOR,9664,5,1933,1978.84,0,0,0,1,60,11/11/2024 0:00,excess,Network Moving,excess,0,0,0.1,0.1,0.000273973,0.02,1,4,2086,521.5,Branch Moving,60
ABC,Branch 10,3v4iLfHD,MANUFACTURER-0007,CODE-0534,Wireless Steel Panel,LDC/CONST,MOTOR,19329,10,1933,1978.84,0,2,0,7,17.14285714,2/20/2025 0:00,excess,Network Moving,excess,4.8,0,0.7,5.5,0.015068493,1.1,2,8,76,19,Branch Moving,17.14285714
ABC,Branch 8,3v4iLfHD,MANUFACTURER-0007,CODE-0534,Wireless Steel Panel,LDC/CONST,MOTOR,3866,2,1933,1978.84,0,1,0,1,24,3/11/2025 0:00,excess,Network Moving,excess,2.4,0,0.1,2.5,0.006849315,0.5,1,1,21,5.25,Branch Moving,24
ABC,Branch 1,3v4iLfHD,MANUFACTURER-0007,CODE-0534,Wireless Steel Panel,LDC/CONST,MOTOR,7731,4,1933,1978.84,0,1,0,9,5.333333333,4/15/2025 0:00,excess,Network Moving,excess,2.4,0,0.9,3.3,0.009041096,0.66,1,3,47,11.75,Branch Moving,5.333333333
ABC,Branch 9,dyzgrbDI,MANUFACTURER-0007,CODE-0535,Portable Fiber Actuator,Service,MOTOR,5258,3,1753,1978.84,0,0,0,2,18,,excess,Network Moving,excess,0,0,0.2,0.2,0.000547945,0.04,1,2,521,130.25,Branch Moving,18
ABC,Branch 3,dyzgrbDI,MANUFACTURER-0007,CODE-0535,Portable Fiber Actuator,Service,MOTOR,1753,1,1753,1978.84,0,2,0,3,4,11/4/2021 0:00,excess,Network Moving,excess,4.8,0,0.3,5.1,0.013972603,1.02,2,0,0,0,Branch Moving,4
ABC,Branch 1,dyzgrbDI,MANUFACTURER-0007,CODE-0535,Portable Fiber Actuator,Service,MOTOR,1753,1,1753,1978.84,0,0,0,0,inf,12/8/2022 0:00,excess,Network Moving,excess,0,0,0,0,0,0,0,1,16,4,Branch Dead,inf
ABC,Branch 5,dyzgrbDI,MANUFACTURER-0007,CODE-0535,Portable Fiber Actuator,Service,MOTOR,1753,1,1753,1978.84,0,1,0,9,1.333333333,6/11/2024 0:00,low,Network Moving,excess,2.4,0,0.9,3.3,0.009041096,0.66,1,0,0,0,Branch Moving,1.333333333
ABC,Branch 8,dyzgrbDI,MANUFACTURER-0007,CODE-0535,Portable Fiber Actuator,Service,MOTOR,3505,2,1753,1978.84,0,1,0,4,6,7/22/2024 0:00,excess,Network Moving,excess,2.4,0,0.4,2.8,0.007671233,0.56,1,1,19,4.75,Branch Moving,6
ABC,Branch 2,dyzgrbDI,MANUFACTURER-0007,CODE-0535,Portable Fiber Actuator,Service,MOTOR,1753,1,1753,1978.84,0,1,0,2,6,11/13/2024 0:00,excess,Network Moving,excess,2.4,0,0.2,2.6,0.007123288,0.52,1,0,0,0,Branch Moving,6
ABC,Branch 7,dyzgrbDI,MANUFACTURER-0007,CODE-0535,Portable Fiber Actuator,Service,MOTOR,12268,7,1753,1978.84,0,1,0,10,8.4,12/31/2024 0:00,excess,Network Moving,excess,2.4,0,1,3.4,0.009315068,0.68,1,6,92,23,Branch Moving,8.4
ABC,Branch 4,dyzgrbDI,MANUFACTURER-0007,CODE-0535,Portable Fiber Actuator,Service,MOTOR,3505,2,1753,1978.84,0,0,0,2,12,12/31/2024 0:00,excess,Network Moving,excess,0,0,0.2,0.2,0.000547945,0.04,1,1,261,65.25,Branch Moving,12
ABC,Branch 6,dyzgrbDI,MANUFACTURER-0007,CODE-0535,Portable Fiber Actuator,Service,MOTOR,17525,10,1753,1978.84,0,0,0,5,24,2/25/2025 0:00,excess,Network Moving,excess,0,0,0.5,0.5,0.001369863,0.1,1,9,939,234.75,Branch Moving,24
ABC,Branch 11,dyzgrbDI,MANUFACTURER-0007,CODE-0535,Portable Fiber Actuator,Service,MOTOR,14020,8,1753,1978.84,0,3,0,8,12,4/11/2025 0:00,excess,Network Moving,excess,7.2,0,0.8,8,0.021917808,1.6,2,6,39,9.75,Branch Moving,12
ABC,Branch 6,EGqIynj9,MANUFACTURER-0007,CODE-0536,Advanced Carbon Transmitter,Service,CHECK VALVE,173,1,173,173.4,0,0,0,0,inf,,excess,Network Moving,excess,0,0,0,0,0,0,0,1,16,4,Branch Dead,inf
ABC,Branch 4,dBuCVIMP,MANUFACTURER-0007,CODE-0537,Compact Aluminum Transmitter,Service,CHECK VALVE,188,1,188,224.48,0,0,0,0,inf,,dead,Network Dead,dead,0,0,0,0,0,0,0,1,16,4,Branch Dead,inf
ABC,Branch 6,xjJb7Inu,MANUFACTURER-0007,CODE-0538,Wireless Carbon Panel,,,1468,4,367,428.22,0,1,0,1,48,11/25/2024 0:00,excess,Network Moving,excess,2.4,0,0.1,2.5,0.006849315,0.5,1,3,63,15.75,Branch Moving,48
ABC,Branch 11,H78bCkAf,MANUFACTURER-0007,CODE-0539,Advanced Aluminum Transmitter,Service,PARTS,267,14,19,19.61,0,0,0,-14,-12,,optimal,Network Moving,excess,0,0,-1.4,-1.4,-0.003835616,-0.28,0,14,0,0,Branch Moving,-12
ABC,Branch 3,H78bCkAf,MANUFACTURER-0007,CODE-0539,Advanced Aluminum Transmitter,Service,PARTS,19,1,19,19.61,0,0,0,0,inf,2/28/2022 0:00,excess,Network Moving,excess,0,0,0,0,0,0,0,1,16,4,Branch Dead,inf
ABC,Branch 1,H78bCkAf,MANUFACTURER-0007,CODE-0539,Advanced Aluminum Transmitter,Service,PARTS,114,6,19,19.61,0,0,0,0,inf,10/11/2022 0:00,excess,Network Moving,excess,0,0,0,0,0,0,0,6,16,4,Branch Dead,inf
ABC,Branch 6,H78bCkAf,MANUFACTURER-0007,CODE-0539,Advanced Aluminum Transmitter,Service,PARTS,19,1,19,19.61,0,0,0,10,1.2,7/30/2024 0:00,low,Network Moving,excess,0,0,1,1,0.002739726,0.2,1,0,0,0,Branch Moving,1.2
ABC,Branch 8,H78bCkAf,MANUFACTURER-0007,CODE-0539,Advanced Aluminum Transmitter,Service,PARTS,286,15,19,19.61,0,0,0,0,inf,11/18/2024 0:00,excess,Network Moving,excess,0,0,0,0,0,0,0,15,16,4,Branch Dead,inf
ABC,Branch 10,H78bCkAf,MANUFACTURER-0007,CODE-0539,Advanced Aluminum Transmitter,Service,PARTS,630,33,19,19.61,0,0,0,19,20.84210526,1/14/2025 0:00,excess,Network Moving,excess,0,0,1.9,1.9,0.005205479,0.38,1,32,878,219.5,Branch Moving,20.84210526
ABC,Branch 5,xbPecsGS,MANUFACTURER-0007,CODE-0540,Compact Carbon Monitor,Service,CHECK VALVE,385,4,96,96.37,0,0,0,0,inf,9/14/2021 0:00,dead,Network Dead,dead,0,0,0,0,0,0,0,4,16,4,Branch Dead,inf
ABC,Branch 2,OXuVhr7H,MANUFACTURER-0007,CODE-0541,Modular Fiber Sensor,Service,ELECTRICAL,568,2,284,344.31,0,0,0,0,inf,,excess,Network Moving,excess,0,0,0,0,0,0,0,2,16,4,Branch Dead,inf
ABC,Branch 4,OXuVhr7H,MANUFACTURER-0007,CODE-0541,Modular Fiber Sensor,Service,ELECTRICAL,284,1,284,344.31,0,0,0,0,inf,4/3/2018 0:00,excess,Network Moving,excess,0,0,0,0,0,0,0,1,16,4,Branch Dead,inf
ABC,Branch 3,OXuVhr7H,MANUFACTURER-0007,CODE-0541,Modular Fiber Sensor,Service,ELECTRICAL,284,1,284,344.31,0,0,0,0,inf,1/19/2021 0:00,excess,Network Moving,excess,0,0,0,0,0,0,0,1,16,4,Branch Dead,inf
ABC,Branch 11,OXuVhr7H,MANUFACTURER-0007,CODE-0541,Modular Fiber Sensor,Service,ELECTRICAL,568,2,284,344.31,0,0,0,0,inf,2/3/2021 0:00,excess,Network Moving,excess,0,0,0,0,0,0,0,2,16,4,Branch Dead,inf
ABC,Branch 8,OXuVhr7H,MANUFACTURER-0007,CODE-0541,Modular Fiber Sensor,Service,ELECTRICAL,1989,7,284,344.31,0,0,0,1,84,3/17/2021 0:00,excess,Network Moving,excess,0,0,0.1,0.1,0.000273973,0.02,1,6,3129,782.25,Branch Moving,84
ABC,Branch 5,OXuVhr7H,MANUFACTURER-0007,CODE-0541,Modular Fiber Sensor,Service,ELECTRICAL,284,1,284,344.31,0,0,0,0,inf,8/16/2021 0:00,excess,Network Moving,excess,0,0,0,0,0,0,0,1,16,4,Branch Dead,inf
ABC,Branch 13,4Ra9GFh2,MANUFACTURER-0007,CODE-0542,Modular Fiber Sensor,Service,ELECTRICAL,161,1,161,383.69,0,0,0,0,inf,,excess,Network Moving,excess,0,0,0,0,0,0,0,1,16,4,Branch Dead,inf
ABC,Branch 3,4Ra9GFh2,MANUFACTURER-0007,CODE-0542,Modular Fiber Sensor,Service,ELECTRICAL,807,5,161,383.69,0,1,0,3,20,6/18/2021 0:00,excess,Network Moving,excess,2.4,0,0.3,2.7,0.00739726,0.54,1,4,77,19.25,Branch Moving,20
ABC,Branch 5,4Ra9GFh2,MANUFACTURER-0007,CODE-0542,Modular Fiber Sensor,Service,ELECTRICAL,969,6,161,383.69,0,5,0,5,14.4,5/10/2022 0:00,excess,Network Moving,excess,12,0,0.5,12.5,0.034246575,2.5,3,3,13,3.25,Branch Moving,14.4
ABC,Branch 6,4Ra9GFh2,MANUFACTURER-0007,CODE-0542,Modular Fiber Sensor,Service,ELECTRICAL,1453,9,161,383.69,0,0,0,1,108,10/27/2023 0:00,excess,Network Moving,excess,0,0,0.1,0.1,0.000273973,0.02,1,8,4171,1042.75,Branch Moving,108
ABC,Branch 13,T81SuWd7,MANUFACTURER-0007,CODE-0543,Modular Aluminum Actuator,Service,ELECTRICAL,774,2,387,403.21,0,0,0,0,inf,,excess,Network Moving,excess,0,0,0,0,0,0,0,2,16,4,Branch Dead,inf
ABC,Branch 2,T81SuWd7,MANUFACTURER-0007,CODE-0543,Modular Aluminum Actuator,Service,ELECTRICAL,1548,4,387,403.21,0,-3,0,-3,-16,,optimal,Network Moving,excess,-7.2,0,-0.3,-7.5,-0.020547945,-1.5,-1,5,0,0,Branch Moving,-16
ABC,Branch 4,T81SuWd7,MANUFACTURER-0007,CODE-0543,Modular Aluminum Actuator,Service,ELECTRICAL,1935,5,387,403.21,0,0,0,0,inf,5/12/2022 0:00,excess,Network Moving,excess,0,0,0,0,0,0,0,5,16,4,Branch Dead,inf
ABC,Branch 3,T81SuWd7,MANUFACTURER-0007,CODE-0543,Modular Aluminum Actuator,Service,ELECTRICAL,774,2,387,403.21,0,0,0,1,24,5/8/2023 0:00,excess,Network Moving,excess,0,0,0.1,0.1,0.000273973,0.02,1,1,521,130.25,Branch Moving,24
ABC,Branch 7,T81SuWd7,MANUFACTURER-0007,CODE-0543,Modular Aluminum Actuator,Service,ELECTRICAL,3870,10,387,403.21,0,1,0,4,30,5/22/2023 0:00,excess,Network Moving,excess,2.4,0,0.4,2.8,0.007671233,0.56,1,9,168,42,Branch Moving,30
ABC,Branch 11,T81SuWd7,MANUFACTURER-0007,CODE-0543,Modular Aluminum Actuator,Service,ELECTRICAL,1935,5,387,403.21,0,0,0,0,inf,7/14/2023 0:00,excess,Network Moving,excess,0,0,0,0,0,0,0,5,16,4,Branch Dead,inf
ABC,Branch 12,T81SuWd7,MANUFACTURER-0007,CODE-0543,Modular Aluminum Actuator,Service,ELECTRICAL,2322,6,387,403.21,0,0,0,1,72,10/8/2024 0:00,excess,Network Moving,excess,0,0,0.1,0.1,0.000273973,0.02,1,5,2607,651.75,Branch Moving,72
ABC,Branch 1,T81SuWd7,MANUFACTURER-0007,CODE-0543,Modular Aluminum Actuator,Service,ELECTRICAL,7739,20,387,403.21,0,4,0,11,21.81818182,12/10/2024 0:00,excess,Network Moving,excess,9.6,0,1.1,10.7,0.029315068,2.14,3,17,83,20.75,Branch Moving,21.81818182
ABC,Branch 10,T81SuWd7,MANUFACTURER-0007,CODE-0543,Modular Aluminum Actuator,Service,ELECTRICAL,5031,13,387,403.21,0,0,0,2,78,2/20/2025 0:00,excess,Network Moving,excess,0,0,0.2,0.2,0.000547945,0.04,1,12,3129,782.25,Branch Moving,78
ABC,Branch 8,T81SuWd7,MANUFACTURER-0007,CODE-0543,Modular Aluminum Actuator,Service,ELECTRICAL,5031,13,387,403.21,0,2,0,4,39,3/11/2025 0:00,excess,Network Moving,excess,4.8,0,0.4,5.2,0.014246575,1.04,2,11,110,27.5,Branch Moving,39
ABC,Branch 6,T81SuWd7,MANUFACTURER-0007,CODE-0543,Modular Aluminum Actuator,Service,ELECTRICAL,6965,18,387,403.21,0,0,0,1,216,4/23/2025 0:00,excess,Network Moving,excess,0,0,0.1,0.1,0.000273973,0.02,1,17,8864,2216,Branch Moving,216
ABC,Branch 11,jild69pW,MANUFACTURER-0007,CODE-0544,Portable Aluminum Transmitter,Service,ELECTRICAL,1230,4,308,392.84,0,0,0,0,inf,5/12/2022 0:00,excess,Network Moving,excess,0,0,0,0,0,0,0,4,16,4,Branch Dead,inf
ABC,Branch 5,jild69pW,MANUFACTURER-0007,CODE-0544,Portable Aluminum Transmitter,Service,ELECTRICAL,1846,6,308,392.84,0,0,0,6,12,5/8/2023 0:00,excess,Network Moving,excess,0,0,0.6,0.6,0.001643836,0.12,1,5,435,108.75,Branch Moving,12
ABC,Branch 7,jild69pW,MANUFACTURER-0007,CODE-0544,Portable Aluminum Transmitter,Service,ELECTRICAL,1538,5,308,392.84,0,0,0,0,inf,5/26/2023 0:00,excess,Network Moving,excess,0,0,0,0,0,0,0,5,16,4,Branch Dead,inf
ABC,Branch 4,jild69pW,MANUFACTURER-0007,CODE-0544,Portable Aluminum Transmitter,Service,ELECTRICAL,1538,5,308,392.84,0,0,0,0,inf,7/24/2023 0:00,excess,Network Moving,excess,0,0,0,0,0,0,0,5,16,4,Branch Dead,inf
ABC,Branch 12,jild69pW,MANUFACTURER-0007,CODE-0544,Portable Aluminum Transmitter,Service,ELECTRICAL,308,1,308,392.84,0,0,0,3,4,7/16/2024 0:00,excess,Network Moving,excess,0,0,0.3,0.3,0.000821918,0.06,1,0,0,0,Branch Moving,4
ABC,Branch 6,jild69pW,MANUFACTURER-0007,CODE-0544,Portable Aluminum Transmitter,Service,ELECTRICAL,2153,7,308,392.84,0,0,0,2,42,11/12/2024 0:00,excess,Network Moving,excess,0,0,0.2,0.2,0.000547945,0.04,1,6,1564,391,Branch Moving,42
ABC,Branch 2,jild69pW,MANUFACTURER-0007,CODE-0544,Portable Aluminum Transmitter,Service,ELECTRICAL,1230,4,308,392.84,0,0,0,0,inf,11/20/2024 0:00,excess,Network Moving,excess,0,0,0,0,0,0,0,4,16,4,Branch Dead,inf
ABC,Branch 9,jild69pW,MANUFACTURER-0007,CODE-0544,Portable Aluminum Transmitter,Service,ELECTRICAL,308,1,308,392.84,0,0,0,0,inf,12/9/2024 0:00,excess,Network Moving,excess,0,0,0,0,0,0,0,1,16,4,Branch Dead,inf
ABC,Branch 12,OA6ZDr0J,MANUFACTURER-0007,CODE-0545,Smart Plastic Sensor,Service,ELECTRICAL,795,1,795,858.88,0,0,0,0,inf,,excess,Network Moving,excess,0,0,0,0,0,0,0,1,16,4,Branch Dead,inf
ABC,Branch 10,OA6ZDr0J,MANUFACTURER-0007,CODE-0545,Smart Plastic Sensor,Service,ELECTRICAL,2384,3,795,858.88,0,0,0,0,inf,1/24/2022 0:00,excess,Network Moving,excess,0,0,0,0,0,0,0,3,16,4,Branch Dead,inf
ABC,Branch 4,OA6ZDr0J,MANUFACTURER-0007,CODE-0545,Smart Plastic Sensor,Service,ELECTRICAL,2384,3,795,858.88,0,0,0,0,inf,10/31/2022 0:00,excess,Network Moving,excess,0,0,0,0,0,0,0,3,16,4,Branch Dead,inf
ABC,Branch 6,OA6ZDr0J,MANUFACTURER-0007,CODE-0545,Smart Plastic Sensor,Service,ELECTRICAL,1590,2,795,858.88,0,0,0,0,inf,6/26/2024 0:00,excess,Network Moving,excess,0,0,0,0,0,0,0,2,16,4,Branch Dead,inf
ABC,Branch 11,OA6ZDr0J,MANUFACTURER-0007,CODE-0545,Smart Plastic Sensor,Service,ELECTRICAL,1590,2,795,858.88,0,0,0,0,inf,7/31/2024 0:00,excess,Network Moving,excess,0,0,0,0,0,0,0,2,16,4,Branch Dead,inf
ABC,Branch 7,OA6ZDr0J,MANUFACTURER-0007,CODE-0545,Smart Plastic Sensor,Service,ELECTRICAL,2384,3,795,858.88,0,0,0,1,36,10/28/2024 0:00,excess,Network Moving,excess,0,0,0.1,0.1,0.000273973,0.02,1,2,1043,260.75,Branch Moving,36
ABC,Branch 2,OA6ZDr0J,MANUFACTURER-0007,CODE-0545,Smart Plastic Sensor,Service,ELECTRICAL,795,1,795,858.88,0,1,0,1,12,11/7/2024 0:00,excess,Network Moving,excess,2.4,0,0.1,2.5,0.006849315,0.5,1,0,0,0,Branch Moving,12
ABC,Branch 1,OA6ZDr0J,MANUFACTURER-0007,CODE-0545,Smart Plastic Sensor,Service,ELECTRICAL,3179,4,795,858.88,0,0,0,2,24,11/25/2024 0:00,excess,Network Moving,excess,0,0,0.2,0.2,0.000547945,0.04,1,3,782,195.5,Branch Moving,24
ABC,Branch 5,OA6ZDr0J,MANUFACTURER-0007,CODE-0545,Smart Plastic Sensor,Service,ELECTRICAL,3974,5,795,858.88,0,0,0,5,12,1/31/2025 0:00,excess,Network Moving,excess,0,0,0.5,0.5,0.001369863,0.1,1,4,417,104.25,Branch Moving,12
ABC,Branch 3,OA6ZDr0J,MANUFACTURER-0007,CODE-0545,Smart Plastic Sensor,Service,ELECTRICAL,7153,9,795,858.88,0,0,0,0,inf,2/11/2025 0:00,excess,Network Moving,excess,0,0,0,0,0,0,0,9,16,4,Branch Dead,inf
ABC,Branch 9,OA6ZDr0J,MANUFACTURER-0007,CODE-0545,Smart Plastic Sensor,Service,ELECTRICAL,3974,5,795,858.88,0,0,0,2,30,4/28/2025 0:00,excess,Network Moving,excess,0,0,0.2,0.2,0.000547945,0.04,1,4,1043,260.75,Branch Moving,30
ABC,Branch 5,wgOCEBrS,MANUFACTURER-0007,CODE-0546,Smart Plastic Sensor,Service,ELECTRICAL,1691,2,846,858.88,0,0,0,0,inf,,excess,Network Moving,excess,0,0,0,0,0,0,0,2,16,4,Branch Dead,inf
ABC,Branch 8,wgOCEBrS,MANUFACTURER-0007,CODE-0546,Smart Plastic Sensor,Service,ELECTRICAL,1691,2,846,858.88,0,0,0,6,4,8/2/2024 0:00,excess,Network Moving,excess,0,0,0.6,0.6,0.001643836,0.12,1,1,87,21.75,Branch Moving,4
ABC,Branch 11,wgOCEBrS,MANUFACTURER-0007,CODE-0546,Smart Plastic Sensor,Service,ELECTRICAL,2537,3,846,858.88,0,0,0,1,36,10/16/2024 0:00,excess,Network Moving,excess,0,0,0.1,0.1,0.000273973,0.02,1,2,1043,260.75,Branch Moving,36
ABC,Branch 10,wgOCEBrS,MANUFACTURER-0007,CODE-0546,Smart Plastic Sensor,Service,ELECTRICAL,2537,3,846,858.88,0,0,0,2,18,12/10/2024 0:00,excess,Network Moving,excess,0,0,0.2,0.2,0.000547945,0.04,1,2,521,130.25,Branch Moving,18
ABC,Branch 9,wgOCEBrS,MANUFACTURER-0007,CODE-0546,Smart Plastic Sensor,Service,ELECTRICAL,1691,2,846,858.88,0,0,0,0,inf,2/3/2025 0:00,excess,Network Moving,excess,0,0,0,0,0,0,0,2,16,4,Branch Dead,inf
ABC,Branch 3,wgOCEBrS,MANUFACTURER-0007,CODE-0546,Smart Plastic Sensor,Service,ELECTRICAL,2537,3,846,858.88,0,0,0,0,inf,2/11/2025 0:00,excess,Network Moving,excess,0,0,0,0,0,0,0,3,16,4,Branch Dead,inf
ABC,Branch 6,wgOCEBrS,MANUFACTURER-0007,CODE-0546,Smart Plastic Sensor,Service,ELECTRICAL,5074,6,846,858.88,0,0,0,2,36,4/23/2025 0:00,excess,Network Moving,excess,0,0,0.2,0.2,0.000547945,0.04,1,5,1304,326,Branch Moving,36
ABC,Branch 9,qGxts4CK,MANUFACTURER-0007,CODE-0547,Modular Plastic Monitor,Service,ELECTRICAL,663,2,331,365.39,0,0,0,0,inf,,excess,Network Moving,excess,0,0,0,0,0,0,0,2,16,4,Branch Dead,inf
ABC,Branch 2,qGxts4CK,MANUFACTURER-0007,CODE-0547,Modular Plastic Monitor,Service,ELECTRICAL,1325,4,331,365.39,0,0,0,0,inf,,excess,Network Moving,excess,0,0,0,0,0,0,0,4,16,4,Branch Dead,inf
ABC,Branch 3,qGxts4CK,MANUFACTURER-0007,CODE-0547,Modular Plastic Monitor,Service,ELECTRICAL,994,3,331,365.39,0,0,0,0,inf,12/31/2019 0:00,excess,Network Moving,excess,0,0,0,0,0,0,0,3,16,4,Branch Dead,inf
ABC,Branch 4,qGxts4CK,MANUFACTURER-0007,CODE-0547,Modular Plastic Monitor,Service,ELECTRICAL,3976,12,331,365.39,0,0,0,0,inf,2/13/2023 0:00,excess,Network Moving,excess,0,0,0,0,0,0,0,12,16,4,Branch Dead,inf
ABC,Branch 8,qGxts4CK,MANUFACTURER-0007,CODE-0547,Modular Plastic Monitor,Service,ELECTRICAL,5301,16,331,365.39,0,1,0,3,64,6/14/2023 0:00,excess,Network Moving,excess,2.4,0,0.3,2.7,0.00739726,0.54,1,15,290,72.5,Branch Moving,64
ABC,Branch 11,qGxts4CK,MANUFACTURER-0007,CODE-0547,Modular Plastic Monitor,Service,ELECTRICAL,1325,4,331,365.39,0,3,0,3,16,7/14/2023 0:00,excess,Network Moving,excess,7.2,0,0.3,7.5,0.020547945,1.5,2,2,14,3.5,Branch Moving,16
ABC,Branch 5,qGxts4CK,MANUFACTURER-0007,CODE-0547,Modular Plastic Monitor,Service,ELECTRICAL,663,2,331,365.39,0,0,0,1,24,4/17/2024 0:00,excess,Network Moving,excess,0,0,0.1,0.1,0.000273973,0.02,1,1,521,130.25,Branch Moving,24
ABC,Branch 6,qGxts4CK,MANUFACTURER-0007,CODE-0547,Modular Plastic Monitor,Service,ELECTRICAL,3976,12,331,365.39,0,2,0,6,24,9/11/2024 0:00,excess,Network Moving,excess,4.8,0,0.6,5.4,0.014794521,1.08,2,10,97,24.25,Branch Moving,24
ABC,Branch 7,qGxts4CK,MANUFACTURER-0007,CODE-0547,Modular Plastic Monitor,Service,ELECTRICAL,1325,4,331,365.39,0,0,0,2,24,10/28/2024 0:00,excess,Network Moving,excess,0,0,0.2,0.2,0.000547945,0.04,1,3,782,195.5,Branch Moving,24
ABC,Branch 1,qGxts4CK,MANUFACTURER-0007,CODE-0547,Modular Plastic Monitor,Service,ELECTRICAL,1988,6,331,365.39,0,1,0,3,24,12/7/2024 0:00,excess,Network Moving,excess,2.4,0,0.3,2.7,0.00739726,0.54,1,5,97,24.25,Branch Moving,24
ABC,Branch 10,qGxts4CK,MANUFACTURER-0007,CODE-0547,Modular Plastic Monitor,Service,ELECTRICAL,994,3,331,365.39,0,2,0,5,7.2,1/14/2025 0:00,excess,Network Moving,excess,4.8,0,0.5,5.3,0.014520548,1.06,2,1,10,2.5,Branch Moving,7.2
ABC,Branch 10,8baat3Ez,MANUFACTURER-0007,CODE-0548,Compact Plastic Hub,Service,ELECTRICAL,1252,4,313,365.39,0,-1,0,0,inf,3/8/2024 0:00,excess,Network Moving,excess,-2.4,0,0,-2.4,-0.006575342,-0.48,0,4,0,0,Branch Dead,inf
ABC,Branch 10,gobB8oYC,MANUFACTURER-0007,CODE-0549,Modular Carbon Sensor,Service,ELECTRICAL,1001,1,1001,1019.31,0,1,0,1,12,2/12/2024 0:00,excess,Network Moving,excess,2.4,0,0.1,2.5,0.006849315,0.5,1,0,0,0,Branch Moving,12
ABC,Branch 4,gobB8oYC,MANUFACTURER-0007,CODE-0549,Modular Carbon Sensor,Service,ELECTRICAL,2002,2,1001,1019.31,0,2,0,2,12,3/14/2024 0:00,excess,Network Moving,excess,4.8,0,0.2,5,0.01369863,1,1,1,10,2.5,Branch Moving,12
